Page: 2 of 35,,,,,,,,,,,3/27/2020 3:38:16 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"DEMOCRATIC PARTY PRESIDENTIAL PREFERENCE (Vote for  1) 
DEM  **** - Insufficient Turnout to Protect Voter Privacy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Election Day,88,348,,Election Day,0,0.00%,0,0.00%,12,13.95%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,44,51.16%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,1,1.16%,0,0.00%,0,0.00%,0,0.00%,28,32.56%,1,1.16%,0,0.00%,86,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,262,348,,Total,0,0.00%,0,0.00%,46,17.76%,,0,0.00%,1,0.39%,,0,0.00%,0,0.00%,1,0.39%,115,44.40%,0,0.00%,3,1.16%,0,0.00%,0,0.00%,14,5.41%,0,0.00%,0,0.00%,12,4.63%,66,25.48%,1,0.39%,0,0.00%,259,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
ERIC801 0,,,,ERIC801 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,31,35,,Vote By Mail,0,0.00%,0,0.00%,8,25.81%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,14,45.16%,0,0.00%,0,0.00%,0,0.00%,1,3.23%,2,6.45%,0,0.00%,0,0.00%,0,0.00%,6,19.35%,0,0.00%,0,0.00%,31,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,0,35,,Election Day,0,,0,,0,,,0,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,
Total,31,35,,Total,0,0.00%,0,0.00%,8,25.81%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,14,45.16%,0,0.00%,0,0.00%,0,0.00%,1,3.23%,2,6.45%,0,0.00%,0,0.00%,0,0.00%,6,19.35%,0,0.00%,0,0.00%,31,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
FAIR801 0,,,,FAIR801 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,0,1,,Vote By Mail,0,,0,,0,,,0,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,
Election Day,0,1,,Election Day,0,,0,,0,,,0,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,
Total,0,1,,Total,0,,0,,0,,,0,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,,0,,0,,0,,0,,0,,0,
GIAN801 0,,,,GIAN801 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,91,247,,Vote By Mail,1,1.12%,0,0.00%,9,10.11%,,0,0.00%,1,1.12%,,0,0.00%,0,0.00%,0,0.00%,42,47.19%,0,0.00%,5,5.62%,0,0.00%,0,0.00%,7,7.87%,1,1.12%,0,0.00%,3,3.37%,20,22.47%,0,0.00%,0,0.00%,89,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,13,247,,Election Day,0,0.00%,0,0.00%,1,7.69%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,10,76.92%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,2,15.38%,0,0.00%,0,0.00%,13,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,104,247,,Total,1,0.98%,0,0.00%,10,9.80%,,0,0.00%,1,0.98%,,0,0.00%,0,0.00%,0,0.00%,52,50.98%,0,0.00%,5,4.90%,0,0.00%,0,0.00%,7,6.86%,1,0.98%,0,0.00%,3,2.94%,22,21.57%,0,0.00%,0,0.00%,102,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
GIAN802 0,,,,GIAN802 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,72,193,,Vote By Mail,0,0.00%,0,0.00%,5,7.04%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,37,52.11%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,5,7.04%,0,0.00%,0,0.00%,2,2.82%,22,30.99%,0,0.00%,0,0.00%,71,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,8,193,,Election Day,****,****,****,****,****,****,,****,****,****,****,,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
Total,80,193,,Total,0,0.00%,0,0.00%,7,8.86%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,41,51.90%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,6,7.59%,0,0.00%,0,0.00%,2,2.53%,23,29.11%,0,0.00%,0,0.00%,79,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
GIAN803 0,,,,GIAN803 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,73,250,,Vote By Mail,0,0.00%,0,0.00%,4,5.48%,,0,0.00%,2,2.74%,,0,0.00%,0,0.00%,0,0.00%,39,53.42%,1,1.37%,7,9.59%,0,0.00%,0,0.00%,8,10.96%,0,0.00%,0,0.00%,1,1.37%,11,15.07%,0,0.00%,0,0.00%,73,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,10,250,,Election Day,****,****,****,****,****,****,,****,****,****,****,,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
Total,83,250,,Total,0,0.00%,0,0.00%,4,4.82%,,0,0.00%,2,2.41%,,0,0.00%,0,0.00%,0,0.00%,46,55.42%,1,1.20%,7,8.43%,0,0.00%,0,0.00%,9,10.84%,0,0.00%,0,0.00%,1,1.20%,13,15.66%,0,0.00%,0,0.00%,83,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
GIAN804 0,,,,GIAN804 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,117,255,,Vote By Mail,0,0.00%,0,0.00%,19,16.24%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,1,0.85%,52,44.44%,1,0.85%,1,0.85%,0,0.00%,0,0.00%,15,12.82%,0,0.00%,0,0.00%,6,5.13%,22,18.80%,0,0.00%,0,0.00%,117,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,2,255,,Election Day,****,****,****,****,****,****,,****,****,****,****,,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
Total,119,255,,Total,0,0.00%,0,0.00%,19,15.97%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,3,2.52%,52,43.70%,1,0.84%,1,0.84%,0,0.00%,0,0.00%,15,12.61%,0,0.00%,0,0.00%,6,5.04%,22,18.49%,0,0.00%,0,0.00%,119,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
GIAN805 0,,,,GIAN805 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,80,167,,Vote By Mail,1,1.27%,0,0.00%,8,10.13%,,1,1.27%,1,1.27%,,0,0.00%,0,0.00%,0,0.00%,35,44.30%,0,0.00%,5,6.33%,1,1.27%,0,0.00%,5,6.33%,0,0.00%,0,0.00%,3,3.80%,19,24.05%,0,0.00%,0,0.00%,79,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,3,167,,Election Day,****,****,****,****,****,****,,****,****,****,****,,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
Total,83,167,,Total,1,1.22%,0,0.00%,8,9.76%,,1,1.22%,1,1.22%,,0,0.00%,0,0.00%,0,0.00%,37,45.12%,0,0.00%,5,6.10%,1,1.22%,0,0.00%,5,6.10%,0,0.00%,0,0.00%,3,3.66%,20,24.39%,0,0.00%,0,0.00%,82,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
GIAN806 0,,,,GIAN806 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,136,256,,Vote By Mail,1,0.78%,0,0.00%,12,9.30%,,0,0.00%,1,0.78%,,0,0.00%,1,0.78%,5,3.88%,57,44.19%,0,0.00%,4,3.10%,0,0.00%,0,0.00%,18,13.95%,0,0.00%,0,0.00%,5,3.88%,24,18.60%,1,0.78%,0,0.00%,129,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,11,256,,Election Day,0,0.00%,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,8,72.73%,0,0.00%,1,9.09%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,2,18.18%,0,0.00%,0,0.00%,11,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,147,256,,Total,1,0.71%,0,0.00%,12,8.57%,,0,0.00%,1,0.71%,,0,0.00%,1,0.71%,5,3.57%,65,46.43%,0,0.00%,5,3.57%,0,0.00%,0,0.00%,18,12.86%,0,0.00%,0,0.00%,5,3.57%,26,18.57%,1,0.71%,0,0.00%,140,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
GIAN807 0,,,,GIAN807 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,117,254,,Vote By Mail,0,0.00%,0,0.00%,20,18.02%,,1,0.90%,1,0.90%,,0,0.00%,0,0.00%,3,2.70%,44,39.64%,0,0.00%,4,3.60%,0,0.00%,0,0.00%,17,15.32%,0,0.00%,0,0.00%,2,1.80%,18,16.22%,1,0.90%,0,0.00%,111,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,10,254,,Election Day,****,****,****,****,****,****,,****,****,****,****,,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
Total,127,254,,Total,0,0.00%,0,0.00%,20,16.67%,,1,0.83%,1,0.83%,,0,0.00%,0,0.00%,3,2.50%,49,40.83%,0,0.00%,4,3.33%,0,0.00%,0,0.00%,19,15.83%,0,0.00%,0,0.00%,2,1.67%,20,16.67%,1,0.83%,0,0.00%,120,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
GIAN808 0,,,,GIAN808 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,94,183,,Vote By Mail,0,0.00%,0,0.00%,8,8.70%,,0,0.00%,3,3.26%,,0,0.00%,0,0.00%,2,2.17%,35,38.04%,0,0.00%,5,5.43%,0,0.00%,0,0.00%,21,22.83%,0,0.00%,0,0.00%,6,6.52%,12,13.04%,0,0.00%,0,0.00%,92,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,2,183,,Election Day,****,****,****,****,****,****,,****,****,****,****,,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
Total,96,183,,Total,0,0.00%,0,0.00%,8,8.51%,,0,0.00%,3,3.19%,,0,0.00%,0,0.00%,2,2.13%,37,39.36%,0,0.00%,5,5.32%,0,0.00%,0,0.00%,21,22.34%,0,0.00%,0,0.00%,6,6.38%,12,12.77%,0,0.00%,0,0.00%,94,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
GIAN809 0,,,,GIAN809 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,127,228,,Vote By Mail,0,0.00%,0,0.00%,13,10.57%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,2,1.63%,35,28.46%,0,0.00%,5,4.07%,0,0.00%,0,0.00%,23,18.70%,0,0.00%,1,0.81%,4,3.25%,38,30.89%,1,0.81%,1,0.81%,123,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,8,228,,Election Day,****,****,****,****,****,****,,****,****,****,****,,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
Total,135,228,,Total,0,0.00%,0,0.00%,13,10.08%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,2,1.55%,38,29.46%,0,0.00%,5,3.88%,0,0.00%,0,0.00%,23,17.83%,0,0.00%,1,0.78%,4,3.10%,41,31.78%,1,0.78%,1,0.78%,129,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
GIAN810 0,,,,GIAN810 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,89,180,,Vote By Mail,0,0.00%,0,0.00%,12,13.95%,,0,0.00%,1,1.16%,,0,0.00%,0,0.00%,3,3.49%,28,32.56%,0,0.00%,1,1.16%,0,0.00%,0,0.00%,13,15.12%,0,0.00%,0,0.00%,3,3.49%,23,26.74%,2,2.33%,0,0.00%,86,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,6,180,,Election Day,****,****,****,****,****,****,,****,****,****,****,,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
Total,95,180,,Total,0,0.00%,0,0.00%,12,13.04%,,0,0.00%,1,1.09%,,0,0.00%,0,0.00%,3,3.26%,33,35.87%,0,0.00%,1,1.09%,0,0.00%,0,0.00%,13,14.13%,0,0.00%,0,0.00%,3,3.26%,24,26.09%,2,2.17%,0,0.00%,92,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
GIAN811 0,,,,GIAN811 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,97,199,,Vote By Mail,0,0.00%,0,0.00%,9,9.38%,,0,0.00%,2,2.08%,,1,1.04%,0,0.00%,3,3.13%,35,36.46%,0,0.00%,4,4.17%,0,0.00%,0,0.00%,16,16.67%,0,0.00%,2,2.08%,0,0.00%,24,25.00%,0,0.00%,0,0.00%,96,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,8,199,,Election Day,****,****,****,****,****,****,,****,****,****,****,,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
Total,105,199,,Total,0,0.00%,0,0.00%,9,8.65%,,0,0.00%,2,1.92%,,1,0.96%,0,0.00%,3,2.88%,39,37.50%,0,0.00%,4,3.85%,0,0.00%,0,0.00%,17,16.35%,0,0.00%,2,1.92%,0,0.00%,27,25.96%,0,0.00%,0,0.00%,104,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
GIAN812 0,,,,GIAN812 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,107,170,,Vote By Mail,0,0.00%,0,0.00%,12,11.43%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,3,2.86%,34,32.38%,0,0.00%,6,5.71%,0,0.00%,0,0.00%,21,20.00%,0,0.00%,0,0.00%,1,0.95%,28,26.67%,0,0.00%,0,0.00%,105,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,5,170,,Election Day,****,****,****,****,****,****,,****,****,****,****,,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
Total,112,170,,Total,1,0.91%,0,0.00%,12,10.91%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,3,2.73%,36,32.73%,0,0.00%,6,5.45%,0,0.00%,0,0.00%,22,20.00%,0,0.00%,0,0.00%,1,0.91%,29,26.36%,0,0.00%,0,0.00%,110,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
GIAN813 0,,,,GIAN813 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,50,114,,Vote By Mail,0,0.00%,0,0.00%,9,18.37%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,17,34.69%,0,0.00%,2,4.08%,0,0.00%,0,0.00%,5,10.20%,0,0.00%,0,0.00%,0,0.00%,15,30.61%,1,2.04%,0,0.00%,49,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,3,114,,Election Day,****,****,****,****,****,****,,****,****,****,****,,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
Total,53,114,,Total,0,0.00%,0,0.00%,9,18.00%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,17,34.00%,0,0.00%,2,4.00%,0,0.00%,0,0.00%,5,10.00%,0,0.00%,0,0.00%,0,0.00%,16,32.00%,1,2.00%,0,0.00%,50,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
GIAN814 0,,,,GIAN814 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,105,274,,Vote By Mail,0,0.00%,0,0.00%,5,4.95%,,1,0.99%,0,0.00%,,0,0.00%,0,0.00%,1,0.99%,40,39.60%,0,0.00%,5,4.95%,0,0.00%,0,0.00%,15,14.85%,0,0.00%,0,0.00%,3,2.97%,31,30.69%,0,0.00%,0,0.00%,101,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,7,274,,Election Day,****,****,****,****,****,****,,****,****,****,****,,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
Total,112,274,,Total,0,0.00%,0,0.00%,5,4.63%,,1,0.93%,0,0.00%,,0,0.00%,0,0.00%,1,0.93%,45,41.67%,0,0.00%,6,5.56%,0,0.00%,0,0.00%,15,13.89%,0,0.00%,0,0.00%,3,2.78%,32,29.63%,0,0.00%,0,0.00%,108,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
GIAN815 0,,,,GIAN815 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,89,161,,Vote By Mail,0,0.00%,0,0.00%,13,14.94%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,38,43.68%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,13,14.94%,0,0.00%,0,0.00%,3,3.45%,20,22.99%,0,0.00%,0,0.00%,87,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,7,161,,Election Day,****,****,****,****,****,****,,****,****,****,****,,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****,****
Total,96,161,,Total,0,0.00%,0,0.00%,14,15.05%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,42,45.16%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,14,15.05%,0,0.00%,0,0.00%,3,3.23%,20,21.51%,0,0.00%,0,0.00%,93,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
HERC101 0,,,,HERC101 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,390,851,,Vote By Mail,0,0.00%,0,0.00%,36,9.40%,,0,0.00%,2,0.52%,,0,0.00%,0,0.00%,10,2.61%,124,32.38%,0,0.00%,7,1.83%,0,0.00%,0,0.00%,58,15.14%,0,0.00%,1,0.26%,22,5.74%,120,31.33%,2,0.52%,1,0.26%,383,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,209,851,,Election Day,0,0.00%,0,0.00%,20,9.76%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,83,40.49%,0,0.00%,1,0.49%,0,0.00%,1,0.49%,20,9.76%,0,0.00%,0,0.00%,0,0.00%,79,38.54%,1,0.49%,0,0.00%,205,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,599,851,,Total,0,0.00%,0,0.00%,56,9.52%,,0,0.00%,2,0.34%,,0,0.00%,0,0.00%,10,1.70%,207,35.20%,0,0.00%,8,1.36%,0,0.00%,1,0.17%,78,13.27%,0,0.00%,1,0.17%,22,3.74%,199,33.84%,3,0.51%,1,0.17%,588,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
HERC102 0,,,,HERC102 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,332,837,,Vote By Mail,2,0.61%,0,0.00%,35,10.70%,,0,0.00%,8,2.45%,,0,0.00%,0,0.00%,7,2.14%,124,37.92%,0,0.00%,3,0.92%,0,0.00%,0,0.00%,39,11.93%,0,0.00%,0,0.00%,9,2.75%,99,30.28%,1,0.31%,0,0.00%,327,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,141,837,,Election Day,0,0.00%,0,0.00%,15,10.79%,,0,0.00%,2,1.44%,,0,0.00%,0,0.00%,0,0.00%,46,33.09%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,16,11.51%,0,0.00%,1,0.72%,0,0.00%,59,42.45%,0,0.00%,0,0.00%,139,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,473,837,,Total,2,0.43%,0,0.00%,50,10.73%,,0,0.00%,10,2.15%,,0,0.00%,0,0.00%,7,1.50%,170,36.48%,0,0.00%,3,0.64%,0,0.00%,0,0.00%,55,11.80%,0,0.00%,1,0.21%,9,1.93%,158,33.91%,1,0.21%,0,0.00%,466,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
HERC103 0,,,,HERC103 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,211,491,,Vote By Mail,0,0.00%,0,0.00%,14,6.73%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,8,3.85%,72,34.62%,0,0.00%,1,0.48%,0,0.00%,0,0.00%,27,12.98%,0,0.00%,0,0.00%,12,5.77%,72,34.62%,2,0.96%,0,0.00%,208,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,194,491,,Election Day,0,0.00%,1,0.52%,10,5.15%,,0,0.00%,1,0.52%,,0,0.00%,0,0.00%,0,0.00%,83,42.78%,0,0.00%,2,1.03%,0,0.00%,0,0.00%,26,13.40%,0,0.00%,1,0.52%,0,0.00%,68,35.05%,2,1.03%,0,0.00%,194,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,405,491,,Total,0,0.00%,1,0.25%,24,5.97%,,0,0.00%,1,0.25%,,0,0.00%,0,0.00%,8,1.99%,155,38.56%,0,0.00%,3,0.75%,0,0.00%,0,0.00%,53,13.18%,0,0.00%,1,0.25%,12,2.99%,140,34.83%,4,1.00%,0,0.00%,402,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
HERC104 0,,,,HERC104 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vote By Mail,254,667,,Vote By Mail,0,0.00%,0,0.00%,27,10.67%,,0,0.00%,1,0.40%,,0,0.00%,0,0.00%,6,2.37%,85,33.60%,0,0.00%,5,1.98%,0,0.00%,0,0.00%,36,14.23%,0,0.00%,0,0.00%,5,1.98%,85,33.60%,3,1.19%,0,0.00%,253,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Election Day,111,667,,Election Day,0,0.00%,0,0.00%,10,9.09%,,0,0.00%,0,0.00%,,0,0.00%,0,0.00%,0,0.00%,41,37.27%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,11,10.00%,0,0.00%,0,0.00%,0,0.00%,48,43.64%,0,0.00%,0,0.00%,110,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
Total,365,667,,Total,0,0.00%,0,0.00%,37,10.19%,,0,0.00%,1,0.28%,,0,0.00%,0,0.00%,6,1.65%,126,34.71%,0,0.00%,5,1.38%,0,0.00%,0,0.00%,47,12.95%,0,0.00%,0,0.00%,5,1.38%,133,36.64%,3,0.83%,0,0.00%,363,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%
HERC105 0,,,,HERC105 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
